 seed  iterations  status     objective           primal        wall (ms)   solver(ms)  
 86      1000      false    1.57236541e+00    4.82870953e-02     3785.4        2313.6  
 87      1000      false    1.71724302e+00    5.54538894e-02     4049.5        2376.1  
 88      1000      false    2.17459460e+00    3.22178566e-02     3838.0        2309.9  
 89      1000      false    1.31491254e+00    2.29035326e-02     3536.0        2219.0  
 90      1000      false    1.10986365e+01    3.07944605e-02     3546.4        2193.8  
 91      1000      false    7.35094105e+00    2.38114149e-03     3713.7        2264.8  
 92      1000      false    1.82531885e+00    1.33991527e-02     3599.0        2258.8  
 93      1000      false    1.93113686e+00    1.12980098e-02     3816.1        2321.9  
 94      1000      false    7.20060828e+00    9.79793843e-02     3612.8        2279.7  
 95      1000      false    1.41398495e+00    3.13098158e-01     3740.3        2302.2  
 96      1000      false    3.15545956e+00    3.49296032e-02     3771.3        2329.6  
 97      1000      false    1.41472679e+00    1.59857206e-02     3762.2        2307.3  
 98      1000      false    1.02776865e+00    1.54360418e-02     3693.1        2299.7  
 99      1000      false    8.84732938e-01    3.38837252e-03     3872.9        2315.7  
 100      1000      false    2.04395168e+01    4.21405287e-02     3475.9        2268.0  
