 seed  iterations  status     objective           primal        wall (ms)   solver(ms)  
 91         4      false    8.01504983e+01    1.10304992e+03     4605.1          0.0  
 92         4       true    1.84606405e-10    8.46070397e+02     2766.6          0.0  
 93         3      false    7.97952423e+01    7.13998658e+02     3676.1          0.0  
 94         9       true    8.12198164e+01    4.37653383e+03     7279.9          0.0  
 95         3      false    7.64682155e+01    9.59399173e+02     3690.7          0.0  
 96         3      false    8.14323858e+01    7.48968652e+02     3941.7          0.0  
 97         5      false    7.76364041e+01    1.56492712e+03     5686.0          0.0  
 98        11       true    8.09149169e+01    2.41784275e+03     10494.9          0.0  
 99         2      false    7.99394406e+01    4.17407938e+02     2716.0          0.0  
 100       180       true    8.74116144e-02    3.98221725e+02     53913.4          0.0  
 101         2       true    8.06622807e+01    5.43525768e+02     2670.6          0.0  
 102         2      false    8.09844160e+01    3.92107153e+02     3108.2          0.0  
 103        12      false    7.62128144e+00    1.46498081e+03     7588.2          0.0  
 104         9       true    7.95140078e+01    3.65169800e+03     7461.5          0.0  
 105         3      false    7.92276040e+01    7.81487672e+02     3793.1          0.0  
 106         3       true    7.90271132e+01    1.60167329e+03     3567.3          0.0  
 107         3       true    7.83351258e+01    9.43627136e+02     3540.7          0.0  
 108         2       true    7.84634417e+01    4.51670283e+02     2747.4          0.0  
 109         2       true    6.96947677e-12    2.62945097e+02     1190.2          0.0  
 110         4       true    7.75688613e+01    1.09136921e+03     4505.4          0.0  
 111         4      false    7.82623761e+01    8.49738091e+02     4709.1          0.0  
 112         3      false    7.68509829e+01    7.40134510e+02     4120.6          0.0  
 113         9      false    7.81699618e+01    2.45483509e+03     8346.9          0.0  
 114         3       true    7.97052759e+01    4.94626525e+02     3902.3          0.0  
 115         2       true    7.65349722e+01    4.83437751e+02     2663.9          0.0  
 116         3      false    7.93151216e+01    7.96669354e+02     3559.7          0.0  
 117         2      false    8.04328208e+01    3.88615946e+02     3608.1          0.0  
 118         4      false    7.95387044e+01    1.24756888e+03     4896.8          0.0  
 119         2       true    1.01246338e-11    2.84359721e+02     1113.3          0.0  
 120         3      false    8.09598847e+01    8.02599280e+02     3868.6          0.0  
 121         5      false    7.82892096e+01    1.44794378e+03     6581.7          0.0  
 122         4      false    7.68700129e+01    9.67036550e+02     4628.3          0.0  
 123        10       true    4.75304284e+00    1.17709308e+03     5887.0          0.0  
 124         3      false    8.04298665e+01    1.01776664e+03     3571.9          0.0  
 125         2      false    7.81761341e+01    3.92315320e+02     3271.6          0.0  
 126         3      false    8.04703585e+01    7.61399396e+02     4193.9          0.0  
 127       303       true    5.17531296e-02    2.70709628e+06     95574.4          0.0  
 128         2      false    7.83469720e+01    3.86734960e+02     3012.0          0.0  
 129         2      false    7.76667567e+01    4.75005230e+02     2725.0          0.0  
 130         8      false    7.89282306e+01    1.88786497e+03     7355.3          0.0  
 131         6       true    7.63589255e+01    2.03405197e+03     5359.7          0.0  
 132         2       true    8.04881565e+01    5.59747195e+02     2611.4          0.0  
 133         2       true    7.93587159e+01    8.04801245e+02     2326.4          0.0  
 134         3      false    8.03579269e+01    7.53069458e+02     5333.0          0.0  
 135         4       true    7.77318118e+01    2.64880911e+03     4358.3          0.0  
 136        25       true    3.63091522e+00    5.90130866e+02     10570.2          0.0  
 137       200      false    9.82460238e-02    3.69465054e+02     60065.1          0.0  
 138         4      false    7.77756504e+01    8.73345326e+02     4854.9          0.0  
 139         6      false    7.76221402e+01    1.62569551e+03     6006.2          0.0  
 140       139       true    6.70346373e-02    2.43539847e+02     43180.5          0.0  
 141         2      false    7.87116950e+01    3.99078379e+02     3408.6          0.0  
 142         7      false    8.01608831e+01    2.05019441e+03     7440.7          0.0  
 143         2       true    6.48959784e-12    2.78225590e+02     1208.8          0.0  
 144         3      false    7.79906080e+01    4.95925502e+02     4180.9          0.0  
 145         4       true    7.82372075e+01    1.39775079e+03     4832.7          0.0  
 146         3       true    1.77838008e-10    2.46496758e+02     2623.9          0.0  
 147         5      false    8.14125693e+01    7.56350345e+02     5744.7          0.0  
 148         4      false    8.00926193e+01    6.47411562e+02     4990.3          0.0  
 149         6      false    8.03167033e+01    3.10338969e+03     7151.0          0.0  
 150         2      false    8.03419066e+01    3.96883116e+02     3156.5          0.0  
 151         3       true    8.42381244e-12    2.74396020e+02     2078.5          0.0  
 152         2      false    7.82376895e+01    3.92667254e+02     3234.7          0.0  
 153         3       true    7.91462730e+01    8.41519419e+02     3755.4          0.0  
 154         3       true    8.02639731e+01    6.37107439e+02     3887.9          0.0  
 155         3      false    7.82916048e+01    6.03560382e+02     4105.1          0.0  
 156         4       true    8.13564783e+01    1.61183247e+03     4932.3          0.0  
 157         2      false    7.65873416e+01    7.76927735e+02     2705.2          0.0  
 158         3       true    8.06382565e+01    7.88312014e+02     3675.1          0.0  
 159         3      false    7.83029237e+01    7.32790518e+02     3757.6          0.0  
 160         5      false    8.08492536e+01    1.93613983e+03     5042.7          0.0  
 161         4      false    7.70452057e+01    9.25777047e+02     5338.4          0.0  
 162         2       true    7.89507750e+01    4.03574024e+02     2964.5          0.0  
 163         7      false    7.99876968e+01    1.28479579e+03     6943.6          0.0  
 164         2       true    8.01448451e-12    2.78196929e+02     1236.8          0.0  
 165         5      false    8.11227184e+01    2.36703343e+03     5245.1          0.0  
 166         3      false    8.01464513e+01    5.80687036e+02     4503.8          0.0  
 167         3       true    8.14517914e+01    9.58831422e+02     3313.5          0.0  
 168         2      false    7.77237242e+01    4.16883441e+02     2732.3          0.0  
 169         5       true    7.69857635e+01    1.19786382e+03     5486.0          0.0  
 170         2      false    7.65356688e+01    7.49667247e+02     2644.0          0.0  
 171         2      false    7.91498320e+01    4.07788691e+02     2876.2          0.0  
 172         4      false    8.06799275e+01    1.85678276e+03     5254.6          0.0  
 173         2      false    8.10617468e+01    8.70479403e+02     2717.4          0.0  
 174         3      false    7.96939663e+01    6.08507749e+02     4053.1          0.0  
 175         5      false    7.73665473e+01    7.84201779e+02     5360.5          0.0  
 176         4       true    7.98800095e+01    1.25629963e+03     4301.9          0.0  
 177         2      false    7.89453622e+01    4.13955345e+02     2832.5          0.0  
 178         2       true    7.86874498e+01    6.96289868e+02     2743.8          0.0  
 179         3      false    8.13647394e+01    8.28839598e+02     3787.7          0.0  
 180         4       true    8.09460316e+01    9.13927530e+02     4456.2          0.0  
 181         3      false    7.99539414e+01    6.59200900e+02     4394.8          0.0  
 182         2      false    7.73020168e+01    4.08702468e+02     3246.6          0.0  
 183         3       true    7.13705984e-12    2.61485813e+02     2018.5          0.0  
 184         5      false    7.70437532e+01    1.83718532e+03     5272.3          0.0  
 185         3      false    7.83369411e+01    7.68811566e+02     3898.4          0.0  
 186         2      false    7.86424310e+01    4.23145658e+02     3058.6          0.0  
 187         2       true    8.09165945e+01    7.12380126e+02     2547.8          0.0  
 188         3      false    7.88331498e+01    5.94511374e+02     4568.5          0.0  
 189         2       true    8.21029254e-12    2.80885979e+02     1240.9          0.0  
 190         3      false    8.01238811e+01    7.47238954e+02     4193.7          0.0  
 191       301       true    3.49432384e-02    1.27476276e+09     96733.9          0.0  
 192         3       true    7.67818009e+01    1.02207548e+03     3417.3          0.0  
 193         2      false    7.67852314e+01    7.73855534e+02     2719.9          0.0  
 194         2      false    7.70121749e+01    4.12788025e+02     3252.8          0.0  
 195         3      false    7.81450180e+01    7.57803355e+02     4128.3          0.0  
 196         9       true    7.75372085e+01    3.03520623e+03     7976.7          0.0  
 197         2      false    7.76537399e+01    4.02094080e+02     3348.9          0.0  
 198         2      false    7.71728024e+01    5.21235787e+02     2782.5          0.0  
 199         4      false    7.88663099e+01    7.86761051e+02     5217.2          0.0  
 200         3       true    7.94422942e+01    1.34517880e+03     3297.3          0.0  
 201         2       true    7.80990859e+01    4.19526364e+02     2840.5          0.0  
 202         4       true    7.96802550e+01    7.70457177e+02     5179.2          0.0  
 203         2       true    8.00874971e+01    4.22095984e+02     2979.9          0.0  
 204         2      false    7.75581067e+01    4.30964081e+02     2949.5          0.0  
 205         2       true    7.94291312e+01    3.95207262e+02     2953.9          0.0  
 206         2       true    7.98581423e+01    5.66470466e+02     2875.4          0.0  
 207        23      false    1.35734972e+01    1.54443808e+03     13595.6          0.0  
 208       304       true    1.76280833e-01    2.76946516e+03     97278.8          0.0  
 209         4      false    8.00937169e+01    9.03577001e+02     4345.0          0.0  
 210       302       true    1.62926618e-01    3.66296222e+06     97455.3          0.0  
 211        25       true    4.06540840e+00    1.29475321e+03     11600.3          0.0  
 212         3      false    7.91051459e+01    7.72676601e+02     4198.6          0.0  
 213         8       true    7.68013859e+01    2.86635092e+03     6722.4          0.0  
 214         2       true    8.55794946e-12    2.76102321e+02     1244.3          0.0  
 215         2      false    8.08046831e+01    7.85614887e+02     2827.1          0.0  
 216         3      false    7.87022854e+01    4.93208643e+02     3914.0          0.0  
 217         2       true    8.00667481e+01    1.06682170e+03     2184.4          0.0  
 218        21       true    7.64438548e+01    4.89122281e+03     16552.0          0.0  
 219         2       true    7.97591096e+01    4.24708921e+02     2866.9          0.0  
 220         3      false    7.98843849e+01    8.28056692e+02     3798.7          0.0  
 221         4      false    7.83706143e+01    1.62961352e+03     5019.3          0.0  
 222         3      false    8.06903949e+01    7.03441867e+02     4635.9          0.0  
 223         6       true    7.67969266e+01    1.43225068e+03     6488.6          0.0  
 224         3      false    7.91395236e+01    7.66403894e+02     4438.7          0.0  
 225         2       true    7.97783803e+01    6.27180847e+02     2482.1          0.0  
 226        41       true    6.15187631e+00    1.98078857e+03     18990.5          0.0  
 227         2       true    8.00347128e+01    4.15391277e+02     2928.9          0.0  
 228         3      false    8.09082069e+01    6.85307280e+02     3847.7          0.0  
 229         2       true    7.67052827e+01    6.66397333e+02     2859.9          0.0  
 230         2      false    7.85381557e+01    3.96033077e+02     3120.3          0.0  
 231         3      false    8.02070102e+01    8.16380074e+02     4010.7          0.0  
 232         6       true    7.97292709e+01    1.49655583e+03     5828.4          0.0  
 233         3      false    8.01230088e+01    7.72363339e+02     3853.5          0.0  
 234        10      false    2.18637190e+01    1.91732804e+03     7833.3          0.0  
 235         3       true    4.62898846e-12    2.18303662e+02     1553.2          0.0  
 236         3      false    8.08537622e+01    7.74324755e+02     3816.2          0.0  
 237         3      false    8.05438966e+01    9.41470702e+02     3809.2          0.0  
 238         2      false    7.85067168e+01    3.88073953e+02     3085.7          0.0  
 239        32      false    2.22585707e+00    7.93046549e+02     13196.3          0.0  
 240       304       true    1.48957427e-02    4.63952489e+04     94840.5          0.0  
 241        11      false    8.55397827e+00    8.03976523e+02     6631.5          0.0  
 242        10       true    7.79416030e+01    2.27667905e+03     8873.0          0.0  
 243         2       true    8.14440583e-12    2.70683648e+02     1154.2          0.0  
 244         3       true    7.93401236e+01    1.24664538e+03     3170.0          0.0  
 245         3      false    8.11071567e+01    9.93841650e+02     3614.9          0.0  
 246         3       true    7.67273138e+01    7.46754002e+02     4029.4          0.0  
 247         2      false    7.94861631e+01    4.11514142e+02     3097.1          0.0  
 248         3      false    7.96189476e+01    7.61434980e+02     4176.8          0.0  
 249         3      false    7.99053369e+01    6.97295098e+02     4279.6          0.0  
 250         5      false    7.73290820e+01    1.48489777e+03     5133.7          0.0  
 251         3       true    7.90226571e+01    7.70221060e+02     3760.6          0.0  
 252         2      false    8.10889646e+01    3.84633686e+02     3325.0          0.0  
 253         4      false    8.13786277e+01    2.56980914e+04     5597.8          0.0  
 254         3      false    7.87328963e+01    9.01527757e+02     4280.8          0.0  
 255         3      false    7.93100262e+01    6.82709352e+02     4070.1          0.0  
 256         2       true    7.89685893e+01    6.17180069e+02     2495.8          0.0  
