 seed  iterations  status     objective           primal        wall (ms)   solver(ms)  
 94        18       true    2.36599445e-01    2.43693954e-14       8.0          7.3  
 95        39       true    3.84679235e-02    8.54871729e-15      13.7         12.3  
 96        25       true    4.87700175e-02    8.71525074e-15       8.9          8.0  
 97        26       true    1.58407859e-01    1.55431223e-15       9.7          8.7  
 98        23       true    5.85287626e-02    1.36002321e-14       8.3          7.5  
 99        18       true    6.95689440e-02    2.55351296e-15       8.1          7.4  
 100        22       true    1.13760058e-01    1.99840144e-15       7.6          6.9  
 101        19       true    1.13638434e-01    3.29736238e-14       7.1          6.4  
 102        18       true    7.94400760e-02    6.55031585e-15       6.8          6.1  
 103        20       true    1.88210479e-01    6.63358257e-15       7.2          6.5  
 104        26       true    1.67645357e-01    1.71529457e-14       9.1          8.2  
 105        19       true    7.31098811e-02    9.65894031e-15       7.1          6.4  
 106        19       true    2.13536146e-01    1.02973186e-14       6.8          6.1  
 107        21       true    5.53889301e-02    1.72084569e-15       7.5          6.7  
 108        17       true    3.03479935e-01    2.55351296e-14       6.4          5.7  
 109        20       true    2.32205516e-02    5.99520433e-15       7.3          6.6  
 110        30       true    1.65280658e-01    2.60347299e-14      11.6         10.5  
 111        22       true    6.24641205e-02    1.07691633e-14       8.2          7.4  
 112        19       true    1.76805632e-01    1.38777878e-14       6.9          6.2  
 113        20       true    2.27166335e-01    4.29656311e-14       7.2          6.5  
 114        28       true    1.31573443e-01    3.99680289e-15       9.6          8.7  
 115        18       true    3.51723145e-01    2.08166817e-14       6.6          5.9  
 116        19       true    2.27084250e-01    4.90718577e-14       6.8          6.1  
 117        20       true    3.90832822e-02    1.83186799e-15       7.4          6.7  
 118        20       true    1.27986569e-01    2.03392858e-13       7.2          6.5  
 119        19       true    7.01795084e-02    1.83741911e-14       7.2          6.5  
 120        26       true    1.88594740e-01    1.74860126e-14       8.8          7.9  
 121        17       true    6.41624417e-02    3.05311332e-15       6.4          5.7  
 122        19       true    1.82050196e-01    1.24900090e-14       6.8          6.1  
 123        19       true    2.27607782e-01    5.25690602e-14       6.8          6.1  
 124        21       true    2.16026077e-01    1.36002321e-14       7.5          6.7  
 125        33       true    1.07428664e-01    8.32667268e-16      11.5         10.3  
 126        18       true    2.25289668e-01    1.64868119e-14       6.6          5.9  
 127        22       true    8.93381879e-02    1.67643677e-14       9.7          8.9  
 128        23       true    1.39321395e-01    7.88258347e-15       8.1          7.3  
 129        21       true    4.19070984e-02    4.21884749e-15       7.7          7.0  
 130        18       true    8.16235939e-02    7.99360578e-15       7.0          6.3  
 131        27       true    3.57033426e-02    3.27515792e-15      10.1          9.1  
 132        19       true    1.49006127e-01    1.02140518e-14       6.9          6.2  
 133        24       true    5.40701951e-02    4.55191440e-15       9.2          8.3  
 134        46      false    4.13233092e+00    1.73618689e+00      19.4         17.1  
 135        16       true    7.82662587e-02    4.41313652e-15       6.2          5.6  
 136        24       true    3.07024496e-02    1.88737914e-15       8.4          7.6  
 137        23       true    4.96788976e-02    1.13242749e-14       8.3          7.5  
 138        26       true    3.39612301e-02    9.99200722e-16       9.1          8.3  
 139        18       true    6.34155635e-02    5.05151476e-15       6.9          6.2  
 140        25       true    1.62311897e-01    6.71684930e-15       8.5          7.6  
 141        18       true    9.82423084e-02    1.21569421e-14       6.5          5.9  
 142        29       true    3.51734788e-02    7.77156117e-16      10.0          9.0  
 143        20       true    2.33766353e-01    2.55351296e-14       7.0          6.2  
 144        22       true    5.20718342e-02    8.65973959e-15       7.7          6.9  
 145        23       true    3.79932466e-02    2.77555756e-15       8.1          7.3  
 146        26       true    1.58847270e-01    9.04831765e-15       9.1          8.1  
 147        22       true    7.16067423e-02    2.80886425e-14       8.1          7.3  
 148        18       true    8.60085865e-02    1.52100554e-14       6.9          6.2  
 149        17       true    2.73678086e-01    1.27120536e-14       6.3          5.6  
 150        19       true    1.79351185e-01    2.95874436e-14       6.8          6.1  
 151        18       true    1.76970803e-01    7.88258347e-15       6.6          5.9  
 152        21       true    1.00744688e-01    2.94209102e-15       7.5          6.7  
 153        29       true    1.34691079e-01    7.21644966e-15       9.8          8.8  
 154        32       true    1.27590449e-01    2.88657986e-15      12.2         11.1  
 155        19       true    1.16641434e-01    5.16253706e-15       6.8          6.1  
 156        20       true    5.33542376e-02    1.11022302e-15       7.4          6.6  
 157        21       true    1.60974017e-01    6.60582700e-15       7.5          6.8  
 158        20       true    2.31830401e-01    3.73034936e-14       7.2          6.4  
 159        19       true    2.40448341e-01    2.59237076e-14       6.9          6.2  
 160        22       true    3.94397008e-02    7.27196081e-15       9.6          8.8  
 161        18       true    8.85630185e-02    1.57651669e-14       6.6          5.9  
 162        22       true    1.72670373e-01    1.14352972e-14       7.9          7.1  
 163        34       true    1.08806771e-01    2.44249065e-15      12.8         11.6  
 164        20       true    2.83920489e-01    2.15938378e-14       7.2          6.4  
 165        17       true    2.76275329e-01    3.98570066e-14       6.3          5.7  
 166        23       true    1.36099280e-01    3.94129174e-15       8.0          7.2  
 167        19       true    1.67837474e-01    2.27595720e-14       6.8          6.1  
 168        19       true    8.42378029e-02    2.13162821e-14       7.2          6.5  
 169        22       true    1.52720645e-01    1.19348975e-14       7.8          7.0  
 170        31       true    2.85909067e-02    2.22044605e-15      11.7         10.6  
 171        35       true    3.62562763e-02    1.33226763e-15      13.4         12.2  
 172        18       true    7.80102961e-02    5.66213743e-15       7.3          6.6  
 173        17       true    2.49084255e-01    1.55431223e-14       6.3          5.7  
 174        20       true    2.11445765e-01    1.64868119e-14       7.2          6.5  
 175        18       true    2.23164834e-01    9.49240686e-15       6.6          6.0  
 176        23       true    1.28748803e-01    8.82627305e-15       8.7          7.7  
 177        25       true    2.08161320e-02    8.65973959e-15       8.9          8.0  
 178        32       true    4.20928248e-02    1.03250741e-14      11.2         10.1  
 179        36       true    1.18836727e-01    1.66533454e-15      12.2         10.9  
 180        19       true    4.11142001e-02    3.44169138e-15       7.2          6.5  
 181        26       true    2.48306720e-02    1.38777878e-15       9.6          8.6  
 182        29       true    1.08458009e-01    1.49880108e-15      11.6         10.5  
 183        18       true    3.09428084e-02    4.60742555e-15       6.8          6.1  
 184        19       true    2.69211526e-01    4.27435864e-14       6.9          6.2  
 185        20       true    7.40924726e-02    8.65973959e-15       7.6          6.8  
 186        18       true    1.53275349e-01    9.71445147e-15       6.6          6.0  
 187        19       true    2.04315491e-01    1.22679644e-14       6.8          6.1  
 188        20       true    7.10350270e-02    6.21724894e-15       7.1          6.4  
 189        17       true    2.96465639e-01    1.14352972e-14       6.3          5.6  
 190        19       true    1.67469975e-01    6.43929354e-15       6.9          6.2  
 191        21       true    2.06895233e-02    1.82631688e-14       7.8          7.0  
 192        20       true    6.93761575e-02    1.33781874e-14       7.3          6.6  
 193        16       true    9.68196394e-02    7.82707232e-15       6.3          5.7  
 194        17       true    2.85645128e-01    1.08524301e-14       7.8          7.1  
 195        17       true    6.22115737e-02    2.02615702e-15       6.5          5.8  
 196        21       true    6.34005226e-02    6.49480469e-15       7.8          7.0  
 197        20       true    7.52207408e-02    1.12687637e-14       7.5          6.7  
 198        25       true    1.28186453e-01    5.55111512e-15       8.9          8.0  
 199        24       true    8.45308130e-02    9.76996262e-15       8.9          8.0  
 200        26       true    7.78368760e-02    2.34257058e-14       9.3          8.3  
 201        18       true    1.32431777e-01    4.77395901e-15       6.5          5.9  
 202        18       true    2.35355040e-01    1.94289029e-14       6.6          5.9  
 203        43       true    2.62296444e-02    4.38538095e-15      15.4         13.7  
 204        19       true    2.21250061e-01    9.10382880e-15       6.9          6.2  
 205        19       true    9.84218263e-02    1.37667655e-14       8.5          7.8  
 206        20       true    4.73384364e-02    1.79301018e-14       7.4          6.7  
 207        17       true    2.45211115e-01    2.18713936e-14       6.3          5.7  
 208        29       true    2.65802241e-02    1.33226763e-15       9.7          8.7  
 209        24       true    5.19159856e-02    1.55431223e-15       8.5          7.6  
 210        19       true    2.05342616e-01    1.29896094e-14       6.9          6.2  
 211        23       true    1.12136770e-01    1.10467191e-14       9.5          8.7  
 212        19       true    6.86418293e-02    1.63757896e-14       7.3          6.6  
 213        24       true    3.06584723e-02    3.94129174e-15       8.3          7.5  
 214        21       true    4.82301886e-02    6.10622664e-15       7.7          7.0  
 215        25       true    1.15632860e-01    7.38298311e-15       8.8          7.9  
 216        19       true    2.50762300e-01    6.94444502e-14       6.9          6.2  
 217        73       true    1.34814454e-01    3.71924713e-15      30.7         27.7  
 218        17       true    3.18978012e-01    2.08721929e-14       6.4          5.7  
 219        25       true    7.70599566e-02    1.72639680e-14       9.0          8.1  
